city,week,weather,level,pressure,count,date,temperature,quality,humidity
,,阴,,1029 hPa,37120.0,2023-12-10 14:00:11,2°C,,34%
,,阴,,1029 hPa,41670.0,2023-12-10 15:00:11,1°C,,34%
,,阴,,1028 hPa,46809.0,2023-12-10 16:00:12,1°C,,35%
,,阴,,1028 hPa,51768.0,2023-12-10 17:00:14,1°C,,36%
,,阴,,1028 hPa,56781.0,2023-12-10 18:00:14,1°C,,36%
,,阴,,1029 hPa,62262.0,2023-12-10 19:00:15,1°C,,37%
,,阴,,1027 hPa,137.0,2023-12-11 08:00:02,-4°C,,91%
,,阴,,1028 hPa,5433.0,2023-12-11 09:00:03,-4°C,,89%
,,阴,,1027 hPa,15596.0,2023-12-11 10:00:03,-2°C,,85%
,,阴,,1027 hPa,22620.0,2023-12-11 11:00:04,-1°C,,79%
,,阴,,1027 hPa,31381.0,2023-12-11 12:00:08,-1°C,,75%
,,阴,,1027 hPa,39880.0,2023-12-11 13:00:09,0°C,,69%
,,阴,,1025 hPa,45274.0,2023-12-11 14:00:12,-1°C,,80%
,,阴,,1025 hPa,65016.0,2023-12-11 15:00:13,-1°C,,81%
,,阴,,1024 hPa,86312.0,2023-12-11 16:00:13,-1°C,,78%
,,阴,,1024 hPa,95026.0,2023-12-11 17:00:15,-2°C,,83%
,,阴,,1024 hPa,103150.0,2023-12-11 18:00:16,-4°C,,89%
,,多云,,1025 hPa,109090.0,2023-12-11 19:00:17,-2°C,,87%
,,阴,,1024 hPa,136.0,2023-12-12 08:00:03,-2°C,,89%
,,阴,,1024 hPa,5858.0,2023-12-12 09:00:04,-2°C,,89%
,,多云,,1025 hPa,18472.0,2023-12-12 10:00:06,-2°C,,84%
,,多云,,1025 hPa,23595.0,2023-12-12 11:00:07,-2°C,,84%
,,阴,,1025 hPa,29838.0,2023-12-12 12:00:11,-2°C,,82%
,,阴,,1024 hPa,37350.0,2023-12-12 13:00:11,-2°C,,81%
,,阴,,1023 hPa,56148.0,2023-12-12 14:00:12,-2°C,,81%
,,阴,,1022 hPa,62711.0,2023-12-12 15:00:13,-2°C,,81%
,,阴,,1022 hPa,68472.0,2023-12-12 16:00:14,-2°C,,82%
,,阴,,1022 hPa,75498.0,2023-12-12 17:00:15,-2°C,,83%
,,阴,,1022 hPa,81561.0,2023-12-12 18:00:16,-2°C,,85%
,,阴,,1022 hPa,88906.0,2023-12-12 19:00:17,-2°C,,84%
,,阴,,1024 hPa,144.0,2023-12-13 08:00:02,-2°C,,80%
,,阴,,1024 hPa,6965.0,2023-12-13 09:00:03,-2°C,,80%
,,中雪,,1025 hPa,36141.0,2023-12-13 10:00:05,-2°C,,83%
,,中雪,,1025 hPa,43520.0,2023-12-13 11:00:06,-2°C,,89%
,,雪,,1025 hPa,48119.0,2023-12-13 12:00:11,-2°C,,92%
,,阴,,1025 hPa,54412.0,2023-12-13 13:00:12,-2°C,,87%
,,中雪,,1024 hPa,60690.0,2023-12-13 14:00:16,-2°C,,87%
,,雪,,1024 hPa,68993.0,2023-12-13 15:00:17,-2°C,,91%
,,雪,,1024 hPa,75173.0,2023-12-13 16:00:17,-2°C,,92%
,,阴,,1024 hPa,79966.0,2023-12-13 17:00:18,-2°C,,89%
,,阴,,1024 hPa,99834.0,2023-12-13 18:00:18,-2°C,,92%
,,阴,,1025 hPa,108070.0,2023-12-13 19:00:19,-2°C,,89%
,,小雪,,1025 hPa,136.0,2023-12-14 08:00:02,-2°C,,91%
,,雪,,1025 hPa,6827.0,2023-12-14 09:00:03,-4°C,,91%
,,雪,,1026 hPa,13469.0,2023-12-14 10:00:04,-4°C,,93%
,,中雪,,1026 hPa,19174.0,2023-12-14 11:00:04,-2°C,,95%
,,阴,,1026 hPa,129.0,2023-12-15 08:00:03,-6°C,,53%
,,阴,,1027 hPa,5370.0,2023-12-15 09:00:03,-6°C,,52%
,,阴,,1028 hPa,10138.0,2023-12-15 10:00:04,-6°C,,49%
,,阴,,1028 hPa,40416.0,2023-12-15 11:00:05,-6°C,,44%
,,阴,,1028 hPa,46093.0,2023-12-15 12:00:26,-6°C,,39%
,,阴,,1028 hPa,51053.0,2023-12-15 13:00:26,-6°C,,36%
,,阴,,1027 hPa,56025.0,2023-12-15 14:00:28,-6°C,,38%
,,阴,,1028 hPa,62074.0,2023-12-15 15:00:28,-7°C,,37%
,,阴,,1028 hPa,68985.0,2023-12-15 16:00:29,-7°C,,38%
,,阴,,1029 hPa,74251.0,2023-12-15 17:00:29,-7°C,,37%
,,多云,,1029 hPa,81409.0,2023-12-15 18:00:30,-7°C,,35%
,,多云,,1030 hPa,87616.0,2023-12-15 19:00:31,-7°C,,34%
海淀,,晴,1,1032 hPa,137.0,2023-12-16 08:00:03,-13°C,20.0,33%
海淀,,晴,1,1033 hPa,9198.0,2023-12-16 09:00:03,-13°C,20.0,30%
海淀,,晴,1,1033 hPa,15666.0,2023-12-16 10:00:07,-11°C,19.0,28%
海淀,,晴,1,1034 hPa,21265.0,2023-12-16 11:00:10,-10°C,19.0,28%
海淀,,晴,1,1033 hPa,27080.0,2023-12-16 12:00:32,-9°C,19.0,29%
海淀,,晴,1,1032 hPa,33042.0,2023-12-16 13:00:32,-9°C,19.0,27%
海淀,,晴,1,1032 hPa,41761.0,2023-12-16 14:00:36,-8°C,20.0,27%
海淀,,晴,1,1032 hPa,47925.0,2023-12-16 15:00:37,-8°C,21.0,27%
海淀,,晴,1,1032 hPa,58516.0,2023-12-16 16:00:38,-8°C,21.0,26%
海淀,,晴,1,1033 hPa,63937.0,2023-12-16 17:00:38,-9°C,21.0,27%
海淀,,晴,1,1033 hPa,69632.0,2023-12-16 18:00:39,-10°C,22.0,28%
海淀,,晴,1,1034 hPa,75177.0,2023-12-16 19:00:40,-9°C,21.0,28%
海淀,,晴,1,1034 hPa,140.0,2023-12-17 08:00:03,-14°C,20.0,58%
海淀,,晴,1,1034 hPa,7304.0,2023-12-17 09:00:03,-14°C,28.0,67%
海淀,,晴,1,1034 hPa,13312.0,2023-12-17 10:00:05,-10°C,32.0,39%
海淀,,晴,1,1034 hPa,18958.0,2023-12-17 11:00:06,-7°C,34.0,33%
海淀,,晴,1,1033 hPa,25592.0,2023-12-17 12:00:21,-7°C,34.0,32%
海淀,,晴,1,1032 hPa,31228.0,2023-12-17 13:00:22,-6°C,37.0,29%
海淀,,晴,1,1031 hPa,39179.0,2023-12-17 14:00:23,-6°C,37.0,28%
海淀,,晴,1,1031 hPa,44570.0,2023-12-17 15:00:24,-6°C,38.0,30%
海淀,,晴,1,1030 hPa,49634.0,2023-12-17 16:00:25,-6°C,44.0,31%
海淀,,晴,1,1030 hPa,58448.0,2023-12-17 17:00:26,-8°C,41.0,36%
海淀,,晴,1,1030 hPa,64355.0,2023-12-17 18:00:27,-8°C,44.0,40%
海淀,,晴,2,1031 hPa,73681.0,2023-12-17 19:00:27,-9°C,51.0,40%
海淀,,晴,2,1031 hPa,144.0,2023-12-18 08:00:03,-12°C,51.0,73%
海淀,,晴,1,1031 hPa,5875.0,2023-12-18 09:00:04,-12°C,46.0,68%
海淀,,晴,1,1031 hPa,12072.0,2023-12-18 10:00:06,-11°C,41.0,60%
海淀,,多云,1,1031 hPa,59794.0,2023-12-18 11:00:07,-9°C,44.0,55%
海淀,,晴,1,1030 hPa,65926.0,2023-12-18 12:00:12,-7°C,50.0,45%
海淀,,晴,2,1029 hPa,72072.0,2023-12-18 13:00:13,-6°C,55.0,43%
海淀,,晴,2,1027 hPa,77671.0,2023-12-18 14:00:19,-5°C,58.0,41%
海淀,,晴,2,1027 hPa,83111.0,2023-12-18 15:00:19,-5°C,70.0,40%
海淀,,晴,2,1026 hPa,88169.0,2023-12-18 16:00:21,-5°C,85.0,44%
海淀,,晴,2,1026 hPa,106760.0,2023-12-18 17:00:29,-7°C,99.0,49%
海淀,,晴,2,1026 hPa,113170.0,2023-12-18 18:00:29,-8°C,97.0,57%
海淀,,晴,3,1027 hPa,117620.0,2023-12-18 19:00:30,-9°C,102.0,62%
海淀,,晴,1,1030 hPa,143.0,2023-12-19 08:00:10,-9°C,46.0,31%
海淀,,晴,1,1031 hPa,5267.0,2023-12-19 09:00:11,-10°C,31.0,32%
海淀,,晴,1,1032 hPa,10901.0,2023-12-19 10:00:12,-9°C,23.0,31%
海淀,,晴,1,1033 hPa,16327.0,2023-12-19 11:00:14,-8°C,21.0,30%
海淀,,晴,1,1033 hPa,23261.0,2023-12-19 12:00:20,-8°C,21.0,29%
海淀,,晴,1,1033 hPa,29217.0,2023-12-19 13:00:20,-7°C,23.0,29%
海淀,,晴,1,1032 hPa,37252.0,2023-12-19 14:00:27,-7°C,23.0,28%
海淀,,晴,1,1032 hPa,43039.0,2023-12-19 15:00:27,-7°C,22.0,28%
海淀,,晴,1,1033 hPa,50085.0,2023-12-19 16:00:30,-7°C,22.0,28%
海淀,,晴,1,1033 hPa,81141.0,2023-12-19 17:00:30,-8°C,23.0,30%
海淀,,晴,1,1034 hPa,87007.0,2023-12-19 18:00:31,-9°C,22.0,32%
海淀,,晴,1,1035 hPa,94535.0,2023-12-19 19:00:32,-9°C,22.0,33%
海淀,,晴,1,1035 hPa,146.0,2023-12-20 08:00:02,-14°C,17.0,39%
海淀,,晴,1,1035 hPa,5324.0,2023-12-20 09:00:03,-12°C,18.0,32%
海淀,,晴,1,1035 hPa,10479.0,2023-12-20 10:00:09,-10°C,19.0,27%
海淀,,晴,1,1035 hPa,18258.0,2023-12-20 11:00:11,-9°C,20.0,26%
海淀,,晴,1,1034 hPa,22605.0,2023-12-20 12:00:14,-8°C,21.0,24%
海淀,,晴,1,1033 hPa,27481.0,2023-12-20 13:00:15,-8°C,21.0,24%
海淀,,晴,1,1033 hPa,37628.0,2023-12-20 14:00:15,-8°C,22.0,25%
海淀,,晴,1,1032 hPa,44694.0,2023-12-20 15:00:17,-9°C,28.0,24%
海淀,,晴,1,1032 hPa,52956.0,2023-12-20 16:00:19,-9°C,27.0,24%
海淀,,晴,1,1033 hPa,81389.0,2023-12-20 17:00:21,-10°C,30.0,25%
海淀,,晴,1,1033 hPa,89563.0,2023-12-20 18:00:21,-11°C,28.0,28%
海淀,,晴,1,1034 hPa,104400.0,2023-12-20 19:00:22,-12°C,28.0,26%
海淀,,晴,1,1037 hPa,150.0,2023-12-21 08:00:06,-13°C,17.0,39%
海淀,,晴,1,1038 hPa,8776.0,2023-12-21 09:00:11,-13°C,21.0,35%
海淀,,晴,1,1038 hPa,14519.0,2023-12-21 10:00:13,-12°C,22.0,29%
海淀,,晴,1,1038 hPa,19770.0,2023-12-21 11:00:14,-10°C,21.0,28%
海淀,,晴,1,1038 hPa,24935.0,2023-12-21 12:00:15,-8°C,23.0,24%
海淀,,晴,1,1037 hPa,32631.0,2023-12-21 13:00:16,-7°C,20.0,23%
海淀,,晴,1,1036 hPa,38715.0,2023-12-21 14:00:17,-7°C,20.0,23%
海淀,,晴,1,1035 hPa,46936.0,2023-12-21 15:00:18,-6°C,20.0,24%
海淀,,晴,1,1035 hPa,61881.0,2023-12-21 16:00:19,-6°C,20.0,23%
海淀,,晴,1,1035 hPa,90911.0,2023-12-21 17:00:24,-8°C,23.0,26%
海淀,,晴,1,1035 hPa,106930.0,2023-12-21 18:00:25,-8°C,25.0,28%
海淀,,晴,1,1035 hPa,113460.0,2023-12-21 19:00:25,-11°C,27.0,38%
海淀,,晴,2,1031 hPa,130.0,2023-12-23 08:00:02,-10°C,59.0,59%
海淀,,晴,2,1032 hPa,13391.0,2023-12-23 09:00:03,-10°C,56.0,72%
海淀,,多云,2,1032 hPa,26975.0,2023-12-23 10:00:05,-5°C,56.0,39%
海淀,,多云,2,1033 hPa,39401.0,2023-12-23 11:00:06,-3°C,54.0,33%
海淀,,多云,2,1030 hPa,20677.0,2023-12-24 09:15:11,-9°C,54.0,70%
海淀,,多云,2,1030 hPa,36282.0,2023-12-24 10:15:11,-5°C,57.0,38%
海淀,,晴,2,1030 hPa,51295.0,2023-12-24 11:15:12,-2°C,54.0,34%
海淀,,晴,2,1029 hPa,66889.0,2023-12-24 12:15:13,-1°C,55.0,31%
海淀,,晴,2,1029 hPa,80408.0,2023-12-24 13:15:14,0°C,54.0,30%
海淀,,晴,2,1027 hPa,94678.0,2023-12-24 14:15:15,1°C,52.0,27%
海淀,,晴,2,1026 hPa,109190.0,2023-12-24 15:15:15,1°C,55.0,28%
海淀,,晴,2,1025 hPa,124480.0,2023-12-24 16:15:16,1°C,55.0,28%
海淀,,晴,2,1025 hPa,139130.0,2023-12-24 17:15:17,-2°C,53.0,48%
海淀,,晴,2,1025 hPa,155190.0,2023-12-24 18:15:17,-5°C,59.0,56%
海淀,,晴,2,1025 hPa,171450.0,2023-12-24 19:15:18,-7°C,60.0,60%
海淀,,晴,2,1026 hPa,185420.0,2023-12-24 20:15:19,-8°C,66.0,64%
海淀,,阴,2,1025 hPa,16730.0,2023-12-26 09:15:11,-2°C,60.0,57%
海淀,,多云,2,1026 hPa,31420.0,2023-12-26 10:15:12,1°C,59.0,46%
海淀,,多云,2,1027 hPa,43932.0,2023-12-26 11:15:13,3°C,54.0,42%
海淀,,晴,2,1027 hPa,56024.0,2023-12-26 12:15:13,3°C,53.0,38%
海淀,,晴,1,1027 hPa,68239.0,2023-12-26 13:15:14,3°C,49.0,35%
海淀,,晴,1,1027 hPa,80492.0,2023-12-26 14:15:15,4°C,30.0,34%
海淀,,晴,1,1027 hPa,141850.0,2023-12-26 15:15:16,5°C,26.0,26%
海淀,,晴,1,1027 hPa,167550.0,2023-12-26 16:15:16,4°C,23.0,31%
海淀,,晴,1,1027 hPa,7051.0,2023-12-26 17:15:17,3°C,22.0,32%
海淀,,晴,1,1028 hPa,26239.0,2023-12-26 18:15:18,-1°C,31.0,51%
海淀,,晴,2,1029 hPa,42278.0,2023-12-26 19:15:18,-4°C,53.0,59%
海淀,,晴,2,1029 hPa,56471.0,2023-12-26 20:15:19,-5°C,51.0,74%
海淀,,多云,2,1029 hPa,176.0,2023-12-27 08:00:16,-8°C,57.0,83%
海淀,,多云,2,1029 hPa,16971.0,2023-12-27 09:00:17,-9°C,57.0,88%
海淀,,晴,2,1030 hPa,30554.0,2023-12-27 10:00:20,-3°C,56.0,66%
海淀,,晴,2,1030 hPa,45749.0,2023-12-27 11:00:23,-1°C,57.0,55%
海淀,,晴,2,1029 hPa,60746.0,2023-12-27 12:00:25,1°C,56.0,50%
海淀,,晴,2,1028 hPa,74825.0,2023-12-27 13:00:26,2°C,55.0,46%
海淀,,晴,2,1026 hPa,88887.0,2023-12-27 14:00:28,2°C,52.0,43%
海淀,,晴,1,1026 hPa,106870.0,2023-12-27 15:00:29,2°C,37.0,35%
海淀,,晴,1,1025 hPa,123280.0,2023-12-27 16:00:30,2°C,30.0,40%
海淀,,晴,1,1025 hPa,155300.0,2023-12-27 17:00:31,1°C,30.0,47%
海淀,,晴,1,1025 hPa,169900.0,2023-12-27 18:00:32,-2°C,34.0,61%
海淀,,晴,1,1025 hPa,193860.0,2023-12-27 19:00:32,-4°C,38.0,71%
海淀,,晴,2,1024 hPa,141.0,2023-12-28 08:00:03,-8°C,53.0,93%
海淀,,晴,2,1025 hPa,16089.0,2023-12-28 09:00:07,-8°C,53.0,94%
海淀,,晴,2,1025 hPa,33725.0,2023-12-28 10:00:08,-4°C,57.0,95%
海淀,,晴,2,1025 hPa,50133.0,2023-12-28 11:00:10,0°C,67.0,67%
海淀,,晴,2,1025 hPa,65392.0,2023-12-28 12:00:18,3°C,87.0,49%
海淀,,晴,2,1024 hPa,79902.0,2023-12-28 13:00:19,4°C,94.0,43%
海淀,,晴,2,1021 hPa,140.0,2023-12-29 08:00:03,-6°C,84.0,89%
海淀,,晴,2,1021 hPa,15000.0,2023-12-29 09:00:04,-6°C,85.0,94%
海淀,,晴,2,1021 hPa,31522.0,2023-12-29 10:00:06,-4°C,85.0,95%
海淀,,晴,2,1021 hPa,48559.0,2023-12-29 11:00:07,0°C,80.0,63%
海淀,,晴,1,1024 hPa,146.0,2023-12-31 08:00:03,-2°C,18.0,49%
海淀,,晴,1,1025 hPa,15822.0,2023-12-31 09:00:03,-2°C,18.0,48%
海淀,,晴,1,1026 hPa,30260.0,2023-12-31 10:00:07,1°C,20.0,42%
海淀,,晴,1,1027 hPa,44770.0,2023-12-31 11:00:09,3°C,23.0,36%
海淀,,晴,1,1027 hPa,61372.0,2023-12-31 12:00:12,3°C,25.0,34%
海淀,,晴,1,1026 hPa,76138.0,2023-12-31 13:00:14,4°C,21.0,34%
海淀,,晴,1,1026 hPa,93599.0,2023-12-31 14:00:15,4°C,23.0,34%
海淀,,晴,1,1026 hPa,109040.0,2023-12-31 15:00:16,5°C,24.0,30%
海淀,,晴,1,1026 hPa,122930.0,2023-12-31 16:00:17,5°C,23.0,30%
海淀,,晴,1,1026 hPa,139080.0,2023-12-31 17:00:19,3°C,23.0,36%
海淀,,晴,1,1027 hPa,154690.0,2023-12-31 18:00:22,-1°C,28.0,51%
海淀,,晴,1,1027 hPa,168890.0,2023-12-31 19:00:23,-2°C,36.0,63%
海淀,,晴,2,1024 hPa,137.0,2024-01-01 08:00:02,-7°C,62.0,77%
海淀,,多云,2,1024 hPa,14721.0,2024-01-01 09:00:03,-6°C,59.0,78%
海淀,,多云,2,1024 hPa,32223.0,2024-01-01 10:00:06,-4°C,62.0,68%
海淀,,多云,2,1024 hPa,50256.0,2024-01-01 11:00:07,-1°C,70.0,60%
海淀,,阴,3,1018 hPa,165.0,2024-01-02 08:00:11,-6°C,107.0,73%
海淀,,多云,2,1019 hPa,27159.0,2024-01-02 09:00:11,-7°C,99.0,94%
海淀,,多云,2,1019 hPa,43603.0,2024-01-02 10:00:12,-4°C,98.0,90%
海淀,,多云,3,1019 hPa,60129.0,2024-01-02 11:00:14,-1°C,103.0,77%
海淀,,晴,1,1019 hPa,144.0,2024-01-03 08:00:03,0°C,14.0,40%
海淀,,晴,1,1020 hPa,16403.0,2024-01-03 09:00:04,-2°C,23.0,47%
海淀,,晴,1,1020 hPa,32412.0,2024-01-03 10:00:11,3°C,23.0,33%
海淀,,晴,1,1021 hPa,48103.0,2024-01-03 11:00:12,4°C,22.0,25%
海淀,,晴,1,1020 hPa,64841.0,2024-01-03 12:00:17,5°C,25.0,27%
海淀,,晴,1,1019 hPa,82268.0,2024-01-03 13:00:18,5°C,29.0,27%
海淀,,晴,1,1017 hPa,98717.0,2024-01-03 14:00:20,5°C,34.0,24%
海淀,,晴,1,1016 hPa,121790.0,2024-01-03 15:00:21,5°C,37.0,26%
海淀,,晴,1,1016 hPa,172270.0,2024-01-03 16:00:22,4°C,39.0,29%
海淀,,晴,2,1009 hPa,148.0,2024-01-04 08:00:02,-6°C,80.0,78%
海淀,,晴,2,1010 hPa,17214.0,2024-01-04 09:00:03,-5°C,80.0,72%
海淀,,晴,2,1010 hPa,33533.0,2024-01-04 10:00:12,-2°C,87.0,64%
海淀,,晴,2,1010 hPa,53705.0,2024-01-04 11:00:13,1°C,97.0,54%
海淀,,晴,3,1010 hPa,99084.0,2024-01-04 12:00:17,3°C,113.0,47%
海淀,,晴,3,1009 hPa,118960.0,2024-01-04 13:00:19,3°C,120.0,44%
海淀,,晴,3,1008 hPa,136380.0,2024-01-04 14:00:20,6°C,115.0,40%
海淀,,晴,3,1008 hPa,167700.0,2024-01-04 15:00:22,7°C,115.0,22%
海淀,,晴,2,1008 hPa,187620.0,2024-01-04 16:00:23,7°C,88.0,16%
海淀,,晴,1,1009 hPa,201600.0,2024-01-04 17:00:26,7°C,42.0,16%
海淀,,晴,1,1010 hPa,220650.0,2024-01-04 18:00:27,7°C,30.0,18%
海淀,,晴,1,1012 hPa,256640.0,2024-01-04 19:00:27,7°C,21.0,20%
海淀,,晴,1,1019 hPa,191.0,2024-01-05 08:00:18,-4°C,23.0,62%
海淀,,晴,1,1019 hPa,26979.0,2024-01-05 09:00:20,-4°C,39.0,69%
海淀,,晴,2,1020 hPa,44217.0,2024-01-05 10:00:21,-3°C,53.0,44%
海淀,,晴,2,1020 hPa,63614.0,2024-01-05 11:00:21,4°C,66.0,39%
海淀,,晴,2,1019 hPa,83952.0,2024-01-05 12:00:37,5°C,89.0,34%
海淀,,晴,2,1018 hPa,105990.0,2024-01-05 13:00:37,5°C,78.0,34%
海淀,,晴,2,1017 hPa,121520.0,2024-01-05 14:00:39,5°C,71.0,35%
海淀,,晴,2,1016 hPa,147910.0,2024-01-05 15:00:39,5°C,57.0,34%
海淀,,晴,2,1016 hPa,165370.0,2024-01-05 16:00:41,4°C,58.0,37%
海淀,,晴,2,1016 hPa,181690.0,2024-01-05 17:00:42,3°C,58.0,42%
海淀,,晴,2,1017 hPa,211880.0,2024-01-05 18:00:43,2°C,58.0,45%
海淀,,晴,2,1017 hPa,237280.0,2024-01-05 19:00:44,2°C,62.0,49%
海淀,,晴,1,1024 hPa,144.0,2024-01-06 08:00:03,-2°C,17.0,34%
海淀,,晴,1,1025 hPa,17971.0,2024-01-06 09:00:04,-2°C,17.0,34%
海淀,,晴,1,1025 hPa,39222.0,2024-01-06 10:00:05,-1°C,17.0,31%
海淀,,晴,1,1026 hPa,58858.0,2024-01-06 11:00:08,1°C,17.0,28%
海淀,,晴,1,1026 hPa,91895.0,2024-01-06 12:00:11,1°C,18.0,27%
海淀,,晴,1,1025 hPa,108850.0,2024-01-06 13:00:13,2°C,18.0,26%
海淀,,晴,1,1024 hPa,137410.0,2024-01-06 14:00:15,3°C,18.0,25%
海淀,,晴,1,1024 hPa,158160.0,2024-01-06 15:00:16,3°C,18.0,24%
海淀,,晴,1,1024 hPa,176110.0,2024-01-06 16:00:17,3°C,18.0,26%
海淀,,晴,1,1024 hPa,192580.0,2024-01-06 17:00:19,2°C,18.0,27%
海淀,,晴,1,1025 hPa,213730.0,2024-01-06 18:00:20,0°C,17.0,31%
海淀,,晴,1,1026 hPa,232710.0,2024-01-06 19:00:20,-1°C,17.0,32%
海淀,,晴,1,1028 hPa,142.0,2024-01-07 08:00:03,-9°C,17.0,57%
海淀,,晴,1,1029 hPa,18760.0,2024-01-07 09:00:03,-8°C,20.0,64%
海淀,,晴,1,1029 hPa,36144.0,2024-01-07 10:00:05,-4°C,25.0,37%
海淀,,晴,1,1029 hPa,62404.0,2024-01-07 11:00:06,-2°C,31.0,31%
海淀,,晴,1,1029 hPa,83124.0,2024-01-07 12:00:15,-1°C,27.0,29%
海淀,,晴,1,1028 hPa,99651.0,2024-01-07 13:00:16,1°C,29.0,28%
海淀,,晴,1,1026 hPa,137060.0,2024-01-07 14:00:17,1°C,31.0,27%
海淀,,晴,1,1025 hPa,153680.0,2024-01-07 15:00:18,1°C,34.0,28%
海淀,,晴,1,1025 hPa,170210.0,2024-01-07 16:00:19,1°C,37.0,33%
海淀,,晴,1,1024 hPa,185970.0,2024-01-07 17:00:20,-1°C,39.0,35%
海淀,,晴,1,1024 hPa,202720.0,2024-01-07 18:00:21,-2°C,40.0,42%
海淀,,晴,1,1024 hPa,217520.0,2024-01-07 19:00:22,-2°C,44.0,42%
海淀,,阴,2,1018 hPa,19317.0,2024-01-09 09:15:11,0°C,65.0,53%
海淀,,阴,2,1019 hPa,37243.0,2024-01-09 10:15:11,1°C,64.0,49%
海淀,,阴,2,1020 hPa,70143.0,2024-01-09 11:15:12,3°C,62.0,40%
海淀,,晴,2,1020 hPa,88975.0,2024-01-09 12:15:13,4°C,53.0,29%
海淀,,晴,1,1020 hPa,107350.0,2024-01-09 13:15:13,5°C,44.0,25%
海淀,,晴,1,1019 hPa,120740.0,2024-01-09 14:15:14,5°C,32.0,24%
海淀,,晴,1,1019 hPa,151140.0,2024-01-09 15:15:15,5°C,29.0,24%
海淀,,晴,1,1019 hPa,169370.0,2024-01-09 16:15:15,5°C,26.0,24%
海淀,,晴,1,1019 hPa,192980.0,2024-01-09 17:15:16,5°C,23.0,28%
海淀,,晴,1,1020 hPa,209350.0,2024-01-09 18:15:18,3°C,26.0,36%
海淀,,晴,1,1021 hPa,240880.0,2024-01-09 19:15:18,2°C,38.0,38%
海淀,,晴,1,1022 hPa,262990.0,2024-01-09 20:15:19,1°C,44.0,36%
海淀,,晴,2,1011 hPa,185.0,2024-01-11 08:00:10,-6°C,74.0,87%
海淀,,晴,2,1011 hPa,18379.0,2024-01-11 09:00:12,-6°C,67.0,87%
海淀,,晴,2,1011 hPa,35333.0,2024-01-11 10:00:13,-1°C,69.0,70%
海淀,,晴,2,1011 hPa,51656.0,2024-01-11 11:00:14,3°C,75.0,52%
海淀,,晴,2,1011 hPa,93250.0,2024-01-11 12:00:19,6°C,83.0,37%
海淀,,晴,2,1010 hPa,112220.0,2024-01-11 13:00:20,8°C,90.0,33%
海淀,,晴,2,1009 hPa,132360.0,2024-01-11 14:00:23,10°C,82.0,28%
海淀,,晴,2,1009 hPa,148300.0,2024-01-11 15:00:24,9°C,88.0,35%
海淀,,晴,3,1009 hPa,163630.0,2024-01-11 16:00:25,8°C,104.0,36%
海淀,,晴,3,1010 hPa,179980.0,2024-01-11 17:00:26,6°C,105.0,42%
海淀,,晴,3,1011 hPa,195600.0,2024-01-11 18:00:27,3°C,103.0,56%
海淀,,晴,3,1012 hPa,211240.0,2024-01-11 19:00:28,1°C,104.0,65%
海淀,,晴,2,1016 hPa,144.0,2024-01-12 08:00:03,-4°C,77.0,78%
海淀,,晴,2,1016 hPa,19682.0,2024-01-12 09:00:04,-2°C,83.0,71%
海淀,,晴,2,1016 hPa,35656.0,2024-01-12 10:00:06,0°C,100.0,63%
海淀,,晴,3,1016 hPa,54052.0,2024-01-12 11:00:08,2°C,113.0,55%
海淀,,晴,3,1016 hPa,101160.0,2024-01-12 12:00:11,3°C,124.0,48%
海淀,,晴,3,1015 hPa,121310.0,2024-01-12 13:00:11,5°C,135.0,43%
海淀,,晴,3,1014 hPa,137910.0,2024-01-12 14:00:14,6°C,130.0,39%
海淀,,晴,3,1013 hPa,154390.0,2024-01-12 15:00:15,6°C,134.0,39%
海淀,,晴,3,1014 hPa,168860.0,2024-01-12 16:00:15,6°C,129.0,44%
海淀,,晴,3,1014 hPa,185020.0,2024-01-12 17:00:29,4°C,128.0,49%
海淀,,晴,3,1015 hPa,200330.0,2024-01-12 18:00:30,3°C,142.0,56%
海淀,,晴,3,1016 hPa,215660.0,2024-01-12 19:00:31,1°C,145.0,66%
海淀,,多云,2,1026 hPa,141.0,2024-01-16 08:00:03,-5°C,52.0,67%
海淀,,多云,2,1027 hPa,15639.0,2024-01-16 09:00:03,-5°C,54.0,63%
海淀,,多云,2,1027 hPa,31567.0,2024-01-16 10:00:07,-4°C,55.0,52%
海淀,,晴,2,1027 hPa,47346.0,2024-01-16 11:00:10,0°C,58.0,44%
海淀,,晴,2,1026 hPa,79648.0,2024-01-16 13:15:20,2°C,73.0,37%
海淀,,晴,2,1025 hPa,89591.0,2024-01-16 14:15:21,2°C,73.0,38%
海淀,,晴,2,1024 hPa,101050.0,2024-01-16 15:15:22,3°C,74.0,38%
海淀,,多云,2,1023 hPa,112990.0,2024-01-16 16:15:23,3°C,77.0,38%
海淀,,多云,2,1023 hPa,126910.0,2024-01-16 17:15:23,2°C,85.0,45%
海淀,,阴,2,1023 hPa,141150.0,2024-01-16 18:15:24,-1°C,95.0,61%
海淀,,多云,3,1024 hPa,155790.0,2024-01-16 19:15:25,-1°C,107.0,64%
海淀,,阴,3,1024 hPa,172630.0,2024-01-16 20:15:25,-2°C,123.0,74%
海淀,,阴,3,1020 hPa,23093.0,2024-01-17 09:15:11,0°C,123.0,66%
海淀,,阴,3,1020 hPa,38515.0,2024-01-17 10:15:12,0°C,122.0,62%
海淀,,阴,3,1021 hPa,57506.0,2024-01-17 11:15:13,1°C,128.0,56%
